Price,AxisX,AxisY,IsValid
24.89,0,58.16325,False,
24.13,0,66.41222,False,
23.83,0,69.28447,False,
23.94,7.269732,66.4122,False,
23.74,10.00312,63.75969,False,
23.12,12.12598,75.54112,False,
23.13,25.01825,76.31025,False,
21.05,3.806574,75.58888,False,
21.59,26.10634,80.90453,False,
19.59,9.706979,77.28,True,
21.88,40.97807,86.78525,False,
20.59,30.95233,65.9857,False,
21.59,43.11462,68.703,False,
21.86,47.12148,64.92007,False,
22.04,50.56389,63.20837,False,
21.48,44.37906,59.59595,False,
21.37,43.9182,60.53812,False,
19.94,25.52565,61.52467,False,
19.49,19.81764,65.34734,False,
19.46,20.69822,64.86487,False,
20.34,38.66235,65.00409,False,
20.59,42.55651,53.21849,False,
19.96,32.7327,54.65549,False,
20.18,31.82161,48.02562,False,
20.74,51.81671,61.64382,False,
20.83,54.10159,48.85845,False,
21.27,69.56257,56.71378,False,
21.19,69.76678,55.06003,False,
20.27,39.20266,57.4171,False,
18.83,0,59.9343,False,
19.46,24.69385,67.11589,False,
18.9,5.314462,53.62539,False,
18.09,0,54.38335,False,
17.99,0,59.12116,False,
18.03,0,67.45914,False,
18.5,14.00974,69.63189,False,
19.11,34.1263,61.47798,False,
18.94,30.23596,57.92593,False,
18.21,9.137926,64.15094,False,
18.06,8.033968,68.71429,False,
17.66,13.69792,73.91953,False,
16.77,15.15387,75.10669,True,
16.77,25.26174,75,True,
17.1,33.36539,68.52518,True,
17.62,45.43637,72.43345,False,
17.22,41.34622,62.26052,True,
17.95,53.92826,59.04366,False,
17.08,38.95254,50.36764,True,
16.42,27.11404,57.57576,True,
16.71,35.44619,66.09906,True,
17.06,45.27047,69.54398,True,
17.75,61.40205,64.87342,True,
17.65,60.87997,53.66241,True,
18.9,100,53.29053,False,
18.8,100,41.24294,False,
19.54,100,33.8633,False,
19.23,100,30.29874,False,
19.48,100,34.80744,False,
18.98,100,36.2018,False,
19.28,100,37.13452,False,
18.49,65.34408,39.6256,True,
18.49,60.55339,38.86257,True,
19.08,75.44982,31.74606,False,
19.63,78.30891,30.15076,False,
19.4,63.66743,29.17345,False,
19.59,64.58247,35.55168,False,
20.37,72.68912,33.27587,False,
19.95,62.29424,36.21014,False,
18.81,37.71878,39.82301,False,
18.1,17.97644,56.03307,False,
18.32,22.3262,58.75968,False,
19.02,49.65546,59.03426,False,
18.78,37.76966,49.69788,False,
18.68,31.05693,53.81097,False,
19.12,56.68886,48.3816,False,
17.79,0,45.00792,False,
18.1,0,59.14893,False,
18.64,26.38695,61.23347,False,
18.28,2.577774,55.33708,False,
18.61,38.23459,58.98491,False,
18.2,26.94337,62.8655,False,
17.82,24.55532,62.81113,False,
17.76,25.36112,58.15486,False,
17.26,4.966455,53.13653,True,
17.08,6.458477,59.29824,True,
16.7,8.11287,68.72588,True,
16.68,13.19745,69.54887,True,
17.68,46.0147,69.08398,True,
17.7,49.82253,62.4138,True,
18.97,95.27649,51.00223,False,
18.68,87.82947,42.01836,False,
18.63,90.91926,49.61537,False,
18.8,100,46.42128,False,
18.81,100,47.99156,False,
19.03,100,42.95614,False,
18.26,69.97141,35.4916,True,
18.78,100,44.87705,False,
18.33,59.34684,34.48979,True,
17.97,26.98524,37.91103,True,
17.6,1.101704,37.66993,True,
17.72,7.388014,41.63636,True,
17.79,8.853381,49.56711,True,
17.74,0,49.0364,True,
18.37,55.24547,67.82606,True,
18.24,42.77382,54.08969,True,
18.47,80.67046,55.03875,True,
18.75,100,54.19846,True,
18.66,100,50.71428,True,
18.51,100,54.54546,True,
18.71,100,46.37682,True,
18.83,100,51.11823,True,
19.82,100,41.07144,True,
19.71,100,23.03208,True,
19.64,100,16.71931,True,
19.24,76.47912,19.23081,True,
19.6,79.83231,28.98554,True,
19.77,74.69682,25.26596,True,
19.86,72.71172,28.7879,True,
20.23,77.51687,25.15336,False,
19.93,65.04115,24.11765,False,
20.33,71.06219,32.74853,False,
20.98,81.50986,27.61392,False,
21.4,82.65855,20.80378,False,
21.14,73.61871,19.77526,False,
21.38,75.91233,24.83659,False,
20.89,63.68525,29.68749,False,
21.08,66.50603,36.01895,False,
21.3,70.78145,33.41013,False,
21.24,65.63676,25.24038,False,
20.55,46.13254,28.75647,False,
20.83,51.3498,41.0959,False,
21.57,70.37711,39.38731,False,
21.67,72.8129,36.43724,False,
21.91,77.9627,31.64557,False,
21.66,68.81104,32.75109,False,
21.53,64.94723,41.86603,False,
21.63,71.31051,48.32903,False,
21.83,81.34922,43.43163,False,
21.48,66.57961,43.90242,False,
21.71,79.95941,41.69014,False,
21.44,63.53657,41.22563,False,
21.67,80.06947,48.0769,False,
21.1,35.49235,44.35695,False,
21.03,20.97016,42.5474,False,
20.83,0,47.12642,False,
20.76,0,62.58504,False,
20.9,0,65.63576,False,
20.92,0,67.97156,False,
20.8,0,64.34109,False,
20.89,0,64.20238,False,
20.49,0,64.45313,False,
20.7,5.690401,74.27538,False,
20.6,4.007798,64.88548,False,
20.39,0,72.28913,False,
19.45,0,71.60494,False,
19.82,3.153553,85.3503,False,
20.28,39.05074,71.76871,False,
20.24,40.76531,61.26125,False,
20.3,45.34224,59.30599,False,
20.66,61.39574,57.27849,False,
20.66,62.95114,53.55029,False,
21,81.84923,53.86905,False,
20.88,78.34409,47.2067,False,
20.99,90.13173,50.13851,False,
20.61,63.34792,42.46989,False,
20.45,50.72168,51.2894,False,
20.09,11.23936,52.11267,False,
20.34,38.499,54.05405,False,
20.61,70.6797,35.21597,False,
20.29,0,36.42612,False,
20.2,0,49.81949,False,
20,0,50.7092,False,
20.41,18.7712,55.06755,False,
20.7,100,54.15282,False,
20.43,26.25304,49.39392,False,
19.98,0,58.82352,False,
19.92,0,62.64043,False,
19.77,0,65.24215,False,
19.23,0,62.80487,False,
19.55,11.22467,66.66667,False,
19.93,39.46413,57.45857,False,
19.35,4.843575,55.46666,False,
19.66,31.13815,65.51723,False,
20.27,69.80403,57.77779,False,
20.1,58.84134,49.23414,False,
20.09,58.56613,48.89867,False,
20.48,97.24142,53.86473,False,
19.86,43.98258,52.59435,False,
20.22,84.11685,56.20914,False,
19.35,0,47.33334,False,
19.08,0,55.36723,False,
18.81,0,56.3536,False,
18.87,0,54.06977,False,
18.26,0,56.93876,False,
18.27,0,66.27681,False,
17.91,0,61.84211,False,
17.68,0,68.98048,False,
17.73,0.5549262,80.61466,False,
17.56,2.912483,78.83214,False,
17.2,2.228748,79.62531,False,
17.14,11.7611,88.67925,False,
16.84,14.9798,86.95654,False,
16.47,15.39049,96.68506,False,
16.45,25.0605,96.15382,False,
16.25,28.67909,95.81879,False,
16.07,31.47691,95.71426,True,
15.99,33.7929,97.94522,True,
16.47,42.47592,97.48956,False,
16.43,44.22588,81.46857,False,
16.37,44.15959,79.13388,False,
16.4,45.95383,77.63715,False,
16.18,43.30133,78.29791,True,
16.48,49.99329,78.75003,False,
16.14,43.46392,65.38467,True,
15.81,36.87703,69.08401,True,
15.63,33.13143,69.43399,True,
15.53,28.86784,67.0732,True,
15.59,30.14385,68.11028,True,
16.13,50.87389,63.75002,True,
16.37,63.02307,48.91305,False,
16.24,56.33562,43.49312,False,
16.11,48.79514,54.4747,True,
16.43,78.34162,56.01504,False,
16.06,46.3299,48.97261,True,
16.06,52.87406,55.21473,True,
16,47.81252,51.9737,True,
16.06,58.63628,58.57141,True,
16.48,100,51.5873,False,
16.5,100,37.16478,False,
16.07,28.99875,32.24492,True,
15.81,0,40.28778,True,
15.42,0,46.30872,True,
15.49,0,62.54414,True,
15.53,0,66.54137,True,
15.59,0.003992617,63.81324,True,
16.32,100,60.40001,True,
16.42,100,51.89004,True,
16.64,100,43.1818,False,
16.32,100,39.86013,True,
16.11,99.52506,44.8718,True,
15.97,59.51503,49.23546,True,
15.82,33.01052,58.52842,True,
15.95,67.75462,60.89745,True,
15.82,43.23553,52.12766,True,
16.08,100,49.81414,True,
16.22,100,37.10938,True,
16.41,99.13447,36.12168,True,
16.17,52.8115,34.17266,True,
16.05,38.64573,40.2027,True,
16.2,57.8133,55.74469,True,
15.83,7.287857,54.58332,True,
15.77,0,65.88232,True,
15.85,6.874378,62.0087,True,
16.97,100,56.01852,True,
17.52,100,34.07646,True,
17.35,100,25.98872,True,
17.35,100,30.44694,True,
17.36,100,27.8261,True,
17.12,100,30.00001,True,
17.91,100,36.36362,True,
17.95,100,30.76924,True,
18.05,100,25.94595,False,
17.99,76.55225,22.82609,True,
17.88,68.69209,25.06964,True,
17.93,65.27401,19.21922,True,
17.84,59.46576,17.46988,True,
17.71,52.97499,20.12012,True,
17.77,52.15808,34.18805,True,
17.96,56.85555,43.24325,True,
17.95,56.10999,33.68988,True,
18.03,57.95979,34.04253,True,
17.79,48.91581,32.8205,True,
17.74,44.48642,32.8205,True,
17.63,38.98429,57.02479,True,
17.54,31.76764,62.50005,True,
17.48,21.31456,70.07867,True,
17.35,0,70.07871,True,
17.38,0,70.54257,True,
17.13,0,71.65361,True,
17.32,0,74.82524,True,
17.24,0,63.08725,True,
17.32,21.85838,67.54973,True,
17.91,93.81276,72.85716,True,
18.65,100,51.01012,False,
18.54,100,38.2576,True,
18.9,100,35.05975,False,
19.06,100,29.4326,False,
19.47,100,25.08706,False,
20.03,100,19.74921,False,
19.89,93.30287,15.44711,False,
19.61,77.03684,15.67567,False,
19.78,77.84219,21.77213,False,
19.48,66.0098,15.76225,False,
19.5,63.90529,22.86432,False,
19.38,58.37671,21.17346,False,
19.03,45.13474,23.98991,False,
18.88,38.45115,34.94622,False,
19.18,44.33273,46.32589,False,
18.7,28.5022,40.36147,False,
18.94,33.30152,52.90696,False,
19.1,36.7172,51.70453,False,
19.01,30.10912,55.65747,False,
19.36,55.72647,68.21428,False,
19.4,66.98334,58.80396,False,
19.21,51.47279,53.79062,False,
18.79,6.61721,60.21507,False,
18.56,0,61.85565,True,
18.81,28.07707,65.0641,False,
18.89,39.99329,58.76923,False,
19.03,52.42947,52.34901,False,
19.28,75.9685,47.47472,False,
19.56,100,48.28767,False,
19.75,100,34.1912,False,
19.32,80.38042,34.83147,False,
19.57,100,46.25851,False,
18.91,0,40.96775,False,
18.77,0,56.59826,False,
18.5,0,58.97434,True,
18.19,0,59.88857,True,
18.06,0,58.62069,True,
18.3,0,57.39645,True,
18.18,0,57.56677,True,
18.24,0,60.41055,True,
18.57,28.87471,61.86188,True,
18.35,16.96185,60.41058,True,
18.28,24.20954,68.05969,True,
18.19,29.14455,72.75542,True,
18.22,34.45113,69.55017,True,
17.99,33.5587,75.28094,True,
17.8,31.46292,70.53575,True,
17.75,32.75958,71.17909,True,
17.69,34.30127,68.11597,True,
18.05,49.52996,63.73629,True,
18,47.40195,50.24391,True,
18.28,61.67544,58.06453,True,
18.81,95.1945,47.52474,True,
18.87,100,38.5542,True,
18.86,100,43.2432,True,
19.18,100,37.3134,True,
19.39,100,30.08847,True,
19.42,100,24.78989,True,
19.43,100,24.78987,True,
19.66,100,16.66662,True,
19.87,100,7.727196,True,
19.88,98.41341,5.084709,True,
19.89,85.61433,2.597374,True,
19.84,74.76303,3.061195,True,
20.03,70.77825,3.061195,True,
20.09,65.57355,3.208527,True,
20.19,65.72799,4.285675,True,
20.36,67.1116,4.166634,True,
20.49,66.08607,3.124954,True,
20.72,68.6378,3.546043,True,
20.68,65.29628,3.49646,True,
20.8,66.08097,6.249893,True,
20.83,64.57819,5.806358,True,
20.57,56.90857,6.66655,True,
20.64,57.94775,24.99997,True,
20.79,61.43138,23.97254,True,
20.49,50.846,21.87492,True,
20.79,59.92273,32.43244,True,
21.19,71.83727,30.61225,True,
20.88,58.03814,26.08696,True,
21.08,64.84579,36.25502,True,
20.99,59.46325,35.8268,True,
20.87,52.40591,40.00002,True,
21.24,71.74205,46.8619,True,
21.54,86.68916,39.7059,True,
21.54,85.75973,37.24137,True,
21.18,62.50278,37.63066,True,
21.03,51.56314,39.73065,True,
21.06,52.47586,43.60654,True,
21.14,57.00998,45.39252,True,
21.14,52.50552,38.00739,True,
21.05,42.81514,42.73862,True,
20.97,34.59807,53.33336,True,
21.08,46.22707,47.59358,True,
21.33,81.71437,50,True,
21.29,74.9981,41.2371,True,
21.51,100,38.70967,True,
21.63,100,42.10524,True,
21.41,89.03265,47.05888,True,
21.88,100,53.71433,True,
21.03,7.659097,31.18277,True,
21.24,51.68311,50,True,
21.31,65.17499,46.71531,True,
20.93,0,46.88644,True,
21.08,0,53.3762,True,
21.08,0,49.5268,True,
21.11,4.235449,48.22005,True,
21.61,100,49.50165,True,
22.64,100,45.7055,False,
22.75,100,34.11763,False,
23,100,35.02413,False,
22.93,100,33.95782,False,
22.74,82.99399,31.55337,False,
23.08,91.96503,38.80206,False,
22.14,50.75698,19.21922,False,
22.42,58.84191,38.91626,False,
22.82,70.80507,37.00234,False,
22.72,62.63431,27.97204,False,
22.65,57.57478,30.66039,False,
22.66,55.64417,31.78655,False,
22.88,60.13294,31.93475,False,
22.85,56.34608,34.16461,False,
22.98,61.78512,46.51161,False,
22.83,55.98281,46.20462,False,
22.88,60.40097,52.90103,False,
22.76,55.59179,50.85913,False,
22.89,66.23711,49.64788,False,
22.95,77.14927,53.61218,False,
23.17,85.79243,26.85706,False,
22.66,34.99402,27.81059,False,
22.63,28.2836,54.44445,False,
22.97,71.92315,52.60117,False,
22.41,0,42,False,
22.63,6.45291,54.90197,False,
22.51,0,54.90197,False,
22.92,95.4948,56.43941,False,
22.63,0,51.02739,False,
22.76,49.65097,53.26799,False,
22.52,0,51.91081,False,
22.82,86.66368,53.68098,False,
22.5,0,51.0204,False,
22.4,0,56.09757,False,
22.16,0,60.78432,False,
21.99,0,57.57576,False,
22.14,8.31932,59.30232,False,
22.57,58.01849,62.76923,False,
22.66,68.49391,47.4359,False,
22.73,79.8283,49.49832,False,
22.01,0,46.25851,False,
22.51,57.5503,64,False,
21.52,0,51.73409,True,
21.47,1.222932,64.35185,True,
21.42,4.432117,62.71188,True,
21.21,9.97635,68.04124,True,
21.72,39.11327,67.10876,True,
22.43,76.90985,58.13398,False,
22.83,100,47.09677,False,
22.9,100,41.39345,False,
23.23,100,42.08334,False,
22.57,99.78211,42.97873,False,
22.34,77.82777,50.85389,False,
22.3,77.5771,53.59115,False,
22.66,100,46.94738,False,
22.7,100,48.37311,False,
22.76,100,33.8798,False,
23.08,100,32.42506,False,
22.74,72.65807,28.93402,False,
22.62,53.36638,31.20393,False,
22.17,25.43648,37.77172,False,
22.09,17.72039,53.80117,False,
22.39,39.48542,61.93548,False,
22.03,3.648885,57.65766,False,
22.32,38.64017,67.85713,False,
22.34,42.53748,54.1806,False,
22.6,80.52701,50,False,
22.22,17.42677,44.99998,False,
22.08,0.4804656,57.28478,False,
22.25,34.89954,59.93592,False,
22.07,14.57868,57.89474,False,
22.1,27.86014,66.34306,False,
22.3,56.72098,61.51078,False,
21.79,11.32461,55.59444,True,
22.13,46.05053,56.50685,False,
22.07,37.32102,49.37108,False,
21.6,0,55.44218,True,
21.76,14.84479,57.0492,True,
21.85,27.94201,59.58904,True,
21.98,43.74754,58.19399,True,
21.66,18.72045,60.8392,True,
21.7,27.61417,60.00002,True,
21.92,51.05152,57.03704,True,
21.82,43.79756,56.00002,True,
22.3,99.793,54.68166,False,
22.44,100,46.79488,False,
22.24,100,47.71239,False,
21.5,0,41.8182,True,
21.24,0,59.99999,True,
20.89,0,62.38806,True,
21.17,0,60.99072,True,
21.34,17.82856,58.80597,True,
21.69,53.86753,57.4344,True,
21.66,52.89533,53.97259,True,
21.86,76.66922,50,True,
21.46,29.42072,47.72728,True,
21.49,35.70725,56.21622,True,
21.62,52.60288,54.54544,True,
21.72,71.05841,60.3658,True,
21.69,72.5377,61.11111,True,
21.84,90.53867,58.95763,True,
22.49,100,43.14517,True,
22.53,100,28.22301,True,
22.55,100,17.96876,False,
22.72,100,20.00003,False,
22.69,94.92388,20.00003,False,
22.76,85.22481,24.74747,False,
22.86,81.6542,22.77225,False,
22.95,78.41159,23.95831,False,
22.88,67.22233,3.726563,False,
22.96,65.83907,7.878754,False,
22.42,46.46038,8.124962,True,
22.14,35.06852,32.84309,True,
21.96,25.66815,40.17469,True,
21.95,21.48407,47.41381,True,
22.04,21.50985,66.07141,True,
22.13,21.40165,64.16187,True,
22.28,28.53138,61.66669,True,
22.22,16.99499,62.35952,True,
22.19,5.602732,62.98345,True,
22.12,0,66.10168,True,
22.52,75.72775,71.26437,True,
22.47,69.01176,60.48782,True,
22.37,57.4006,60.09853,True,
22.52,78.5815,64.39022,True,
22.62,91.64182,46.98793,False,
22.53,83.48969,33.78371,True,
22.51,83.53603,29.49631,True,
22.34,49.52403,30.00002,True,
22.47,77.24057,39.86488,True,
22.11,0,38.81578,True,
22.54,99.09334,54.91331,False,
22.7,100,42.3809,False,
22.51,62.43813,38.56501,True,
22.03,0,41.70214,True,
21.9,0,60.08231,True,
21.61,0,61.35458,True,
21.41,0,64.07408,True,
21.58,1.242917,70.18183,True,
22,46.28207,68.43974,True,
21.99,48.7523,58.41272,True,
22.23,68.14898,58.28027,True,
22.61,100,51.71341,True,
22.82,100,47.97686,True,
23.05,100,39.27494,True,
23.04,100,41.80067,True,
22.91,100,44.25675,True,
23.13,100,43.10345,True,
23.24,100,29.16669,True,
23.93,100,24.42747,True,
24.03,100,11.58941,False,
23.78,84.38717,5.136978,True,
23.68,69.74724,13.33332,True,
23.76,66.37731,18.65671,True,
23.8,63.19528,17.81818,True,
23.74,58.09066,19.21568,True,
23.81,56.74062,24.66367,True,
23.59,49.4711,26.31577,True,
23.71,51.51639,37.0192,True,
23.6,47.58177,34.70323,True,
23.37,39.75545,34.10134,True,
23.31,35.80416,44.49536,True,
23.24,30.1348,48.35681,True,
23,11.30268,72.84776,True,
22.77,0,81.21222,True,
23.28,33.51236,80.98169,True,
23.38,48.94321,59.80393,True,
23.42,57.0643,59.22335,True,
23.29,46.26418,59.2233,True,
23.23,43.83331,60.56338,True,
23.41,62.12878,63.67926,True,
23.68,89.13055,54.32693,True,
24.03,100,50.67262,True,
24.46,100,41.29555,True,
24.6,100,29.58805,True,
25.78,100,26.54544,False,
25.84,100,17.09844,False,
25.8,95.60326,11.41305,False,
25.6,77.01172,6.590294,False,
25.68,74.45207,13.52202,False,
25.47,67.43584,13.6076,False,
25.21,59.36141,19.21925,False,
25.31,57.58163,22.25439,False,
25.09,50.55759,20.28574,False,
25.48,57.02444,26.27119,False,
25.15,47.42523,25.40984,False,
25.26,47.21875,34.61539,False,
25.22,44.00284,37.9518,False,
25.05,36.63295,40.37269,False,
25.09,37.12091,66.51586,False,
25.26,44.8135,67.12327,False,
25.34,51.34049,61.6379,False,
25.43,61.62873,55.90909,False,
25.26,49.53218,55.6561,False,
25.04,24.00649,54.83868,False,
25.02,15.618,53.99056,False,
25.48,97.54987,57.07315,False,
25.3,60.22509,41.48473,False,
25.36,75.71371,54.32692,False,
25.53,100,44.19888,False,
25.55,100,42.78075,False,
25.26,45.14968,41.08109,False,
24.93,0,44.67002,False,
24.85,0,53.53982,False,
24.94,0,59.44701,False,
25.36,100,59.17431,False,
25.36,100,51.39442,False,
25.12,13.1484,47.86324,False,
24.87,0,48.30509,False,
24.61,0,52.89575,True,
24.62,0,68.20082,True,
24.9,32.88522,65.31528,False,
24.83,31.60564,59.42626,False,
25.33,93.19922,64.95731,False,
25.59,100,53.9007,False,
25.76,100,44.08602,False,
26.1,100,34.22053,False,
26.21,100,28.3737,False,
26.28,100,28.1787,False,
26.44,100,32.03124,False,
26.42,100,30.14706,False,
26.56,100,24.00002,False,
25.93,64.85543,14.64437,False,
26.14,69.59254,26.08695,False,
25.74,46.25911,24.32433,False,
25.87,50.64793,36.36362,False,
25.84,46.97106,33.43948,False,
25.94,49.49306,40.44943,False,
26.3,65.9252,43.02788,False,
26.08,51.11668,40.00001,False,
26.42,71.25949,50.38761,False,
26.31,64.36536,46.26332,False,
26.75,86.75854,49.47371,False,
27.09,100,45.04793,False,
26.68,78.45308,40.28985,False,
25.59,0,48.38708,False,
26.02,30.71316,54.06699,False,
25.2,0,51.36362,False,
25.01,0,55.60165,False,
25.43,0,58.81148,False,
25.15,0,53.88994,False,
25.14,0,57.24771,False,
24.84,0,61.37254,False,
24.31,0,61.96911,False,
24.51,0,69.64618,False,
24.76,15.24022,66.4835,False,
25.1,39.79686,68.88045,False,
25.35,53.85528,68.88045,False,
25.28,53.9785,63.01369,False,
25.7,70.69913,53.78972,False,
25.67,71.57907,53.92156,False,
25.15,47.58294,42.85716,False,
25.41,61.3948,48.06631,False,
25.31,56.50621,50.28902,False,
25.31,56.90724,47.56098,False,
25.04,32.81489,47.40061,False,
25.03,23.33292,46.91357,False,
25.1,16.16815,36.76469,False,
25.23,33.65337,38.61004,False,
25.26,33.41759,40.48584,False,
25.33,48.38998,46.2963,False,
25.48,81.15736,50.50506,False,
24.95,0,45.14566,False,
25.48,100,67.28112,False,
25.74,100,53.55807,False,
25.93,100,37.75932,False,
25.51,100,38.88886,False,
25.34,80.95884,46.24058,False,
25.19,0,49.46995,False,
25.45,100,47.23248,False,
24.82,0,42.9054,False,
24.61,0,53.97729,False,
24.97,0,58.6111,False,
25.29,54.21272,53.68958,False,
24.97,0,50.47846,False,
25.06,0,55.86207,False,
24.99,0,48.59336,False,
24.91,0,57.10144,False,
25.07,29.74162,62.69112,False,
25.1,44.50364,63.27161,False,
25.2,65.68337,57.19298,False,
25.58,100,52.51797,False,
25.79,100,43.52161,False,
26.07,100,44.25676,False,
26.08,100,26.05364,False,
25.98,100,19.50211,False,
25.84,100,26.51166,False,
25.73,90.35711,36.04064,False,
25.91,90.17046,28.40909,False,
26.14,100,27.02702,False,
25.58,51.49151,21.39304,False,
25.51,43.81459,36.54618,False,
25.52,40.47282,40.83332,False,
25.49,36.51629,41.17647,False,
25.63,42.31338,43.72297,False,
25.9,58.99629,48.79229,False,
25.91,60.40614,47.41787,False,
26.02,72.80813,54.30107,False,
25.96,71.18192,51.5306,False,
26.04,84.06286,50.52084,False,
26,83.05181,44.62365,False,
26.26,93.40912,42.45811,False,
24.12,0,40.64172,False,
23.92,0,76.71953,False,
23.94,0,74.26897,False,
24.14,22.47831,73.29372,False,
23.37,8.018815,69.382,False,
23.34,17.00433,74.65113,False,
23.34,23.26221,77.32693,False,
23.15,25.54962,82.65302,False,
23.26,29.69021,83.65851,False,
23.81,43.41654,83.65851,False,
23.59,39.85671,73.42046,False,
23.73,43.88376,75.89853,False,
23.57,40.53686,73.49898,False,
23.58,47.48071,78.43554,False,
23.6,49.85181,60.38464,False,
23.58,49.95424,56.61157,False,
23.62,52.46629,57.43803,False,
23.62,55.90989,61.50439,False,
23.85,65.416,41.61075,False,
23.87,68.36743,34.91124,False,
23.75,62.09517,34.50291,False,
23.77,60.32829,31.70732,False,
23.74,54.24333,33.54839,False,
23.48,21.49217,53.39804,False,
23.48,18.37716,55.1402,False,
23.41,0,63.4408,False,
23.61,38.49666,59.52375,False,
23.77,86.0633,48.54366,False,
23.69,59.95,42.73506,False,
23.73,67.86267,45.52844,False,
23.38,0,45.52851,False,
23.3,0,57.59498,False,
23.27,0,69.23078,False,
23.27,9.016922,70.83334,False,
23.27,15.82137,68.18181,False,
23.35,31.4186,69.23078,False,
23.28,25.17975,64.44444,False,
23.22,20.01683,58.62066,False,
23.08,6.725289,60.65575,False,
22.94,0,62.7907,False,
22.84,1.814388,77.23582,False,
22.8,7.71626,89.74367,False,
22.95,28.89826,89.38062,False,
23.02,39.29073,81.45152,False,
23.01,39.92664,68.74991,False,
22.93,36.88109,66.29205,False,
23.02,47.35172,68.08507,False,
22.93,42.24277,62.13589,False,
22.85,37.53745,65.17854,False,
23.02,53.72289,72.32137,False,
22.79,34.93822,60.65572,False,
22.79,36.75968,65.46755,False,
22.87,45.19152,61.59994,False,
22.77,33.09571,52.94115,False,
22.94,54.3341,52.94115,False,
22.79,29.65619,44.69693,False,
22.79,28.87602,56.0606,False,
22.8,32.37668,59.19998,False,
23.43,100,58.40005,False,
23.79,100,36.11111,False,
24.01,100,31.40095,False,
23.84,100,25.45454,False,
24,100,28.38427,False,
23.57,66.37458,28.50877,False,
23.47,55.50174,34.27422,False,
23,22.12948,36.82174,False,
22.83,6.872045,47.81146,False,
22.83,2.924936,49.01316,False,
22.54,0,51.91639,False,
22.54,0,54.15282,False,
22.27,0,54.15282,False,
22.47,0,58.10396,False,
22.53,0,66.90144,False,
22.45,0,74.80316,False,
22.52,9.628095,82.49999,False,
22.65,30.19489,78.69566,False,
22.62,38.96313,79.73571,False,
22.61,44.4961,75.40108,False,
22.79,56.76234,74.15731,False,
22.68,53.35131,57.04696,False,
22.9,63.7075,55.24475,False,
22.73,56.06335,47.87879,False,
22.87,63.67107,43.79089,False,
22.97,71.05751,40.11976,False,
22.88,64.76973,26.66667,False,
22.81,58.89916,35.2518,False,
22.77,54.39577,40.00003,False,
22.97,84.75442,38.23528,False,
23.32,100,34.89933,False,
23.11,81.20589,30.40932,False,
23.1,73.68732,37.03703,False,
22.91,48.98625,37.03703,False,
23.08,65.84846,46.84213,False,
23,54.11883,39.79591,False,
22.92,44.65073,47.25273,False,
22.89,37.08305,44.50865,False,
22.8,22.08659,49.38276,False,
23.09,65.13995,55.27951,False,
23.02,52.68384,44.19886,False,
23.08,63.6465,44.19886,False,
23,44.8743,41.53007,False,
23.01,45.32716,49.12279,False,
22.97,37.81865,61.31384,False,
22.8,0,55.83337,False,
22.56,0,61.02943,False,
22.69,0,62.41134,False,
22.52,0,64.23352,False,
22.41,0,66.43831,False,
22.12,0,67.11406,False,
21.91,0,71.99994,False,
21.63,0,73.79674,False,
21.95,11.59563,89.24728,False,
21.5,7.675529,75.35539,False,
21.62,26.16153,81.59993,False,
20.89,9.935454,77.16527,True,
20.4,4.015286,82.51527,True,
20.41,17.9464,84.63605,True,
20.54,24.73288,83.6619,True,
20.47,27.63953,79.36037,True,
20.37,28.13081,82.84017,True,
20.44,30.99383,82.47726,True,
20.64,37.74094,80.12225,True,
20.97,47.09033,73.27042,False,
21.09,51.29396,64.24242,False,
21.39,61.70594,58.5987,False,
21.43,66.77641,58.97438,False,
21.25,63.38952,51.29151,False,
21.77,89.77451,56.67871,False,
21.57,87.98689,32.81249,False,
21.73,100,24.2291,False,
21.94,100,22.7273,False,
21.81,100,22.00003,False,
21.68,100,23.82813,False,
22.11,100,24.71045,False,
22.19,89.68581,21.69494,False,
22.15,75.80365,22.61486,False,
22.39,78.63124,26.77169,False,
22.4,68.89854,25.56396,False,
22.28,61.85721,28.69202,False,
22.07,52.90982,32.65308,False,
22.31,58.84434,33.46777,False,
22.28,57.48299,37.72731,False,
22.63,67.11888,32.5123,False,
22.59,64.4789,29.72974,False,
22.59,64.64337,34.14633,False,
22.76,71.19513,29.68744,False,
22.95,78.51652,22.44894,False,
23.02,80.38888,25.58135,False,
22.89,73.6833,25.73096,False,
22.42,46.05044,29.44442,False,
22.14,25.46948,49.26107,False,
21.97,5.337051,55.65218,False,
22.1,13.28001,56.59578,False,
22.03,0,49.33919,False,
21.74,0,56.66665,False,
21.56,0,61.44069,False,
21.61,0,74.42918,False,
21.2,0,72.27267,False,
21.08,0,76.6283,False,
20.72,0,82.81244,False,
20.5,9.19295,90.84244,False,
20.73,25.13305,93.74993,False,
20.85,33.7075,86.24157,False,
21.22,46.69326,79.84785,False,
21.41,53.92839,66.91174,False,
21.43,56.03294,60.21896,False,
21.57,63.01487,62.73763,False,
21.6,66.62554,58.51853,False,
21.68,72.77175,52.86884,False,
21.56,70.87574,47.43588,False,
21.4,66.50822,51.03737,False,
21.15,53.42749,45.3704,False,
21.08,48.19273,48.47162,False,
20.38,0,40.99998,False,
20.1,0,52.41937,True,
20.05,0,62.45057,True,
20.31,0,66.26018,False,
20.09,0,69.36168,True,
